Market Name,Price Date,Min_Price,Max_Price,Modal_Price,temperature_2m_mean,temperature_2m_max,temperature_2m_min,wind_speed_10m_max,precipitation_sum,precipitation_hours,weather_code,Modal_Price_Lag1,Modal_Price_Lag2,Modal_Price_Lag3,Modal_Price_Lag4,temperature_2m_mean_Lag1,temperature_2m_mean_Lag2,temperature_2m_mean_Lag3,temperature_2m_mean_Lag4,temperature_2m_max_Lag1,temperature_2m_max_Lag2,temperature_2m_max_Lag3,temperature_2m_max_Lag4,temperature_2m_min_Lag1,temperature_2m_min_Lag2,temperature_2m_min_Lag3,temperature_2m_min_Lag4,wind_speed_10m_max_Lag1,wind_speed_10m_max_Lag2,wind_speed_10m_max_Lag3,wind_speed_10m_max_Lag4,precipitation_sum_Lag1,precipitation_sum_Lag2,precipitation_sum_Lag3,precipitation_sum_Lag4,precipitation_hours_Lag1,precipitation_hours_Lag2,precipitation_hours_Lag3,precipitation_hours_Lag4,weather_code_Lag1,weather_code_Lag2,weather_code_Lag3,weather_code_Lag4
satana,06-04-2025,400,1400,1225,30.150253,36.9565,23.5065,10.441552,0,0,3,1376.25,1320,1332.5,2125.833333,28.7335815,30.1950425,28.3356645,27.21830567,37.3065,38.3065,36.6065,37.0065,20.5065,22.5565,20.4065,17.3065,13.3694675,20.71703,11.476833,16.839873,0,0.4,0,0,0,2,0,0,0,1,0,0
satara,06-04-2025,800,1740,1280,30.3677496,40.2565,22.456501,14.3820756,1.10000004,4,0,1320,1133.333333,1083.333333,1708.333333,30.0556652,30.47038767,30.375944,26.87386,40.3065,38.7565,39.4565,37.0065,20.5065,21.3065,21.0065,16.0565,14.2839038,15.71057933,14.37118467,14.91026717,0,0.2,0,0,0,1,0,0,0,3,2,0
shevgaon,06-04-2025,2483.333333,3733.333333,3091.666667,24.628378,30.456501,19.5065,12.96562375,0,0,2,3091.666667,3091.666667,3091.666667,3091.666667,24.628378,24.628378,24.628378,24.628378,30.456501,30.456501,30.456501,30.456501,19.5065,19.5065,19.5065,19.5065,12.96562375,12.96562375,12.96562375,12.96562375,0,0,0,0,0,0,0,0,2,2,2,2
shirpur,06-04-2025,116.6666667,1291.666667,1075,29.48774967,38.9565,23.0565,12.44123033,0.90000004,3,0,1350,350,1662.5,2000,31.97525,28.285666,30.632543,27.246078,39.6565,36.1565,39.2065,36.1565,24.9065,21.706501,20.6065,17.2565,18.770126,9.360001,13.260124,11.384199,0,0,0,0,0,0,0,0,0,1,0,0
shivsiddha govind producer company limited sanchal,06-04-2025,1275,1696.25,1495,29.575769,40.3065,20.5065,13.16234825,0,0,0,1495,1576.666667,6227.5,6227.5,29.575769,31.348164,24.5544165,24.5544165,40.3065,38.7565,28.9065,28.9065,20.5065,23.6565,19.5065,19.5065,13.16234825,17.54167367,12.96562375,12.96562375,0,0,0,0,0,0,0,0,0,3,3,3
shree rameshwar krushi market,06-04-2025,501.5,1601.5,1361.995,29.093994,37.3065,20.5065,12.007498,0,0,0,1361.995,1834.4325,1834.4325,1834.4325,29.093994,24.977333,24.977333,24.977333,37.3065,34.1565,34.1565,34.1565,20.5065,16.4065,16.4065,16.4065,12.007498,17.2187695,17.2187695,17.2187695,0,0,0,0,0,0,0,0,0,0,0,0
shree sairaj krushi market,06-04-2025,300,1600,966.6666667,31.24469233,38.9565,23.0565,14.67060083,0.2,1,0,1150,1350,1600,1600,30.7471235,29.8846245,26.354416,26.354416,39.6565,38.2565,36.2065,36.2065,20.706501,21.706501,17.3065,17.3065,14.7072525,13.9395085,15.7414845,15.7414845,0,0,0,0,0,0,0,0,0,1,0,0
shrigonda,06-04-2025,250,1450,1125,30.59504025,40.2565,22.456501,13.65710563,0.90000004,3,1,1100,1300,1350,1975,30.133586,31.33844167,31.055457,26.26274925,39.9565,38.7565,39.4565,36.2065,21.4065,23.6565,21.4065,16.0565,14.5572755,17.28893833,16.5686305,14.7601885,0,0.2,0,0,0,1,0,0,0,3,0,0
shrirampur,06-04-2025,768.75,1517.5,1262.5,30.1637905,38.6565,23.5065,14.03066038,1.10000004,4,1,1330,1237.5,1300,1950,30.148998,30.7377485,30.2971235,26.029417,40.7565,38.7565,39.4065,37.0065,20.5065,22.5565,20.6065,16.0565,14.6923566,18.88501625,14.447971,13.92364767,0,0.2,0,0,0,1,0,0,0,3,0,0
sinner,06-04-2025,500,1376,1270,27.541914,32.2065,23.9065,14.275713,0.90000004,3,53,1466.666667,1406.25,1350,2030,28.99538667,30.7377485,29.2137895,26.1594166,38.5565,38.7565,39.1565,37.0065,20.5065,22.5565,20.6065,16.0565,12.46110467,18.88501625,13.320089,14.6507824,0,0.2,0,0,0,1,0,0,0,3,0,0
umrane,06-04-2025,500,1414,1100,29.50580567,37.0565,23.5065,14.25257267,1.10000004,4,3,1200,1175,1850,1850,30.71066633,30.8018125,26.37993725,26.37993725,40.7565,38.3065,37.0065,37.0065,21.3065,22.5565,16.0565,16.0565,16.93663533,19.179796,15.05322875,15.05322875,0,0.2,0,0,0,1,0,0,0,3,0,0
vadgaonpeth,06-04-2025,1700,2333.333333,1900,30.68497333,40.2565,22.456501,13.09763867,0,0,3,2600,2566.666667,2200,2633.333333,31.170386,30.60858333,30.95441767,25.82941633,40.7565,38.3065,39.4565,37.0065,20.5065,21.3065,20.6065,16.0565,17.19667133,16.34818733,15.016586,16.70882933,0,0.2,0,0,0,1,0,0,0,0,2,0
vai,06-04-2025,1000,1800,1500,31.894003,39.9565,24.456501,14.383114,0,0,0,1500,1650,1650,2000,31.894003,31.055457,31.055457,24.677332,39.9565,39.4565,39.4565,32.1065,24.456501,21.4065,21.4065,17.3065,14.383114,16.5686305,16.5686305,21.396542,0,0,0,0,0,0,0,0,0,0,0,0
vashi new mumbai,06-04-2025,940,1720,1330,30.1710832,38.9565,23.0565,13.2213984,1.10000004,4,0,1440,1358.333333,1480,1941.666667,30.148998,30.45337383,29.7589994,26.34052683,40.7565,38.7565,39.8565,37.0065,20.5065,21.706501,20.4065,16.0565,14.6923566,17.23651367,14.0183152,14.10635183,0,0.2,0,0,0,1,0,0,0,3,0,0
vita,06-04-2025,1000,1500,1350,32.137745,38.6565,24.5565,13.3649235,0,0,1,2000,2350,2350,2350,28.373169,28.0315,28.0315,28.0315,36.2065,36.2065,36.2065,36.2065,21.4065,20.6065,20.6065,20.6065,14.731437,10.086427,10.086427,10.086427,0,0,0,0,0,0,0,0,0,3,3,3
yawal,06-04-2025,1190,1575,1380,27.541914,32.2065,23.9065,14.275713,0.90000004,3,53,1390,1410,1710,1811.666667,31.02681225,29.037752,30.2971235,26.34052683,40.7565,37.2065,39.4065,37.0065,21.3065,21.3065,20.6065,16.0565,17.395008,14.517644,14.447971,14.10635183,0,0,0,0,0,0,0,0,0,0,0,0
yeola,06-04-2025,507,1326,1191.666667,29.48774967,38.9565,23.0565,12.44123033,0.90000004,3,0,1350,1263.125,1354.166667,1930.2,28.373169,29.9757695,29.87038833,25.8194152,36.2065,38.7565,39.2065,36.2065,21.4065,21.706501,20.6065,16.0565,14.731437,17.0334895,12.95741167,13.1202922,0,0.4,0,0,0,2,0,0,0,1,0,0
ahmednagar,13-04-2025,275,1450,1000,31.8356665,40.5065,22.1565,18.687364,0.1,1,2,1075,1325,1266.666667,1050,29.156498,29.8450425,30.32246967,29.7648325,38.9565,40.3065,38.7565,39.2065,23.0565,21.3065,21.706501,21.0065,13.4410695,14.998758,14.820236,12.292022,0.90000004,0,0.2,0,3,0,1,0,0,0,1,0
akola,13-04-2025,625,1325,1050,31.7882715,40.9565,22.1565,16.76005225,0,0,2,1120,1350,1283.333333,1620,30.1710832,30.45337333,30.45337383,29.7589994,38.9565,40.7565,38.7565,39.8565,23.0565,20.5065,21.706501,20.4065,13.2213984,15.37198483,17.23651367,14.0183152,1.10000004,0,0.2,0,4,0,1,0,0,0,3,0
akole,13-04-2025,300,1875.5,1613,31.393999,38.3065,23.8565,17.263459,0,0,3,1613,1613,1613,1575.666667,31.393999,31.393999,31.393999,30.369001,38.3065,38.3065,38.3065,39.4565,23.8565,23.8565,23.8565,20.4065,17.263459,17.263459,17.263459,13.78774867,0,0,0.2,0,0,0,1,0,3,3,3,2
amrawati(frui & veg. market),13-04-2025,580,1280,930,31.8727512,40.9565,22.1565,18.2461258,0.1,1,2,975,1000,1225,1258.333333,31.097472,29.8570185,30.0505965,30.00788817,40.2565,40.7565,38.7565,39.4565,22.456501,20.5065,21.3065,20.4065,13.57352342,14.548926,16.695986,13.76852917,0.2,0,0,0,1,0,0,0,3,0,3,0
bhusaval,13-04-2025,1033.333333,1516.666667,1250,31.94712667,40.9565,23.5565,19.44931683,0.1,1,2,1200,1200,1233.333333,1660,30.2435838,31.040179,30.08844467,30.409417,40.2565,40.7565,38.3065,39.8565,22.456501,20.5065,21.3065,20.4065,13.9491008,15.313931,16.76613817,15.2538198,1.10000004,0,0.2,0,4,0,1,0,3,0,1,0
chandrapur,13-04-2025,1300,2000,1500,27.348166,34.5565,22.6065,22.104116,0,0,61,1500,1500,1500,1500,27.348166,27.348166,27.348166,27.348166,34.5565,34.5565,34.5565,34.5565,22.6065,22.6065,22.6065,22.6065,22.104116,22.104116,22.104116,22.104116,0,0,0,0,0,0,0,0,61,61,61,61
chandrapur(ganjwad),13-04-2025,1000,1466.666667,1233.333333,31.58288767,40.5065,22.1565,16.037601,0,0,2,1400,1450,1650,1700,30.82525,30.45337333,30.45337383,29.67837425,37.0565,40.7565,38.7565,39.8565,25.0065,20.5065,21.706501,20.4065,18.040453,15.37198483,17.23651367,13.95084625,0.2,0,0.2,0,1,0,1,0,51,0,3,0
chandvad,13-04-2025,692.2,1323.8,1126,31.8727512,40.9565,22.1565,18.2461258,0.1,1,2,1237.5,1444,1355,1464,29.6533755,30.148998,30.45337383,29.7589994,38.9565,40.7565,38.7565,39.8565,23.0565,20.5065,21.706501,20.4065,11.94131075,14.6923566,17.23651367,14.0183152,0.90000004,0,0.2,0,3,0,1,0,3,0,3,0
devala,13-04-2025,380,1381.666667,1268.333333,31.58288767,40.5065,22.1565,16.037601,0,0,2,1280,1368.75,1362.5,1468.75,30.150253,29.575769,30.8869154,28.3356645,36.9565,40.3065,38.7565,36.6065,23.5065,20.5065,22.5565,20.4065,10.441552,13.16234825,18.8118162,11.476833,0,0,0.4,0,0,0,2,0,3,0,3,0
dhule,13-04-2025,250,1162.5,1075,31.7882715,40.9565,22.1565,16.76005225,0,0,2,1273.333333,1256.666667,1433.333333,1680,29.48774967,30.45337333,30.357888,29.7589994,38.9565,40.7565,38.3065,39.8565,23.0565,20.5065,21.706501,20.4065,12.44123033,15.37198483,14.628973,14.0183152,0.90000004,0,0.2,0,3,0,1,0,0,0,1,0
dindori,13-04-2025,737.5,1374,1277.75,31.7882715,40.9565,22.1565,16.76005225,0,0,2,1304.2,3690,3690,3690,30.1710832,26.673166,26.673166,26.673166,38.9565,30.7565,30.7565,30.7565,23.0565,24.1565,24.1565,24.1565,13.2213984,14.512064,14.512064,14.512064,1.10000004,0,0,0,4,0,0,0,0,65,65,65
dindori(vani),13-04-2025,1050,1615.666667,1402,31.72455667,40.9565,22.1565,16.39916633,0,0,2,1426,1459.25,1459.25,1488.25,30.4606675,29.9757695,29.9757695,29.48410375,38.9565,38.7565,38.7565,39.2065,23.0565,21.706501,21.706501,20.4065,11.523989,17.0334895,17.0334895,12.3684785,0,0,0.2,0,0,0,1,0,0,1,1,0
hingna,13-04-2025,1771.428571,2000,1899.857143,31.76096514,40.9565,22.1565,16.60538686,0,0,2,2075,2068.181818,2226.4,2300,29.978027,30.53831664,30.0960804,31.183586,38.5065,40.7565,38.7565,39.2065,23.9065,20.5065,21.706501,22.1565,14.35300467,15.80176718,14.2321212,12.232057,2.20000008,0,0.2,0,8,0,1,0,2,0,1,2
indapur,13-04-2025,300,2200,1200,31.979416,39.7565,25.0565,17.84271,0,0,2,1650,1650,1650,1650,28.3356645,28.3356645,28.3356645,28.3356645,36.6065,36.6065,36.6065,36.6065,20.4065,20.4065,20.4065,20.4065,11.476833,11.476833,11.476833,11.476833,0,0,0,0,0,0,0,0,0,0,0,0
islampur,13-04-2025,1000,1800,1433.333333,29.753028,38.5065,23.5065,11.82003767,0,0,2,1433.333333,1650,1650,1650,29.753028,30.512747,30.512747,30.512747,38.5065,39.4065,39.4065,39.4065,23.5065,21.4065,21.4065,21.4065,11.82003767,14.607751,14.607751,14.607751,0.90000004,0,0,0,3,0,0,0,2,0,0,0
jalgaon,13-04-2025,375,1177.8,800.2,31.8727512,40.9565,22.1565,18.2461258,0.1,1,2,847.25,939.8,983.2,1167.4,29.00129075,30.6402486,30.247332,29.7589994,38.9565,40.7565,38.7565,39.8565,23.0565,20.5065,21.706501,20.4065,12.899851,16.317506,16.9800132,14.0183152,1.80000008,0,0.2,0,6,0,1,0,53,0,1,0
jamkhed,13-04-2025,200,1450,825,31.4210845,40.7065,23.5565,19.0018835,0,0,2,941.6666667,975,1025,2037.5,29.959971,31.646083,30.357888,29.754418,38.9565,40.3065,38.3065,39.2065,23.0565,21.3065,21.706501,20.4065,12.54166233,17.0181025,14.628973,11.416868,0.90000004,0,0.2,0,3,0,1,0,0,0,1,0
junnar,13-04-2025,400,1800,1200,29.037752,37.2065,21.3065,14.517644,0,0,0,1200,1200,1200,1500,29.037752,29.037752,29.037752,31.598167,37.2065,37.2065,37.2065,39.4565,21.3065,21.3065,21.3065,23.6565,14.517644,14.517644,14.517644,18.52951,0,0,0,0,0,0,0,0,0,0,0,2
junnar(alephata),13-04-2025,700,1610,1275,31.8565035,40.9565,23.5565,18.0065955,0,0,2,1450,1400,1650,1500,30.858585,32.441914,28.9867105,30.145388,38.5065,40.7565,37.2065,39.4565,23.5065,23.1565,21.3065,20.4065,10.5922,20.81239,19.095447,14.57964667,0,0,0,0,0,0,0,0,2,2,0,0
junnar(narayangaon),13-04-2025,380,1522,1100,31.9710846,40.9565,22.1565,18.9903428,0.1,1,2,1250,1416.666667,1350,1400,31.2169155,30.9200415,30.2977488,29.429413,40.2565,40.7565,38.7565,39.4065,22.456501,20.706501,21.3065,21.0065,15.06418513,15.76792083,15.4994736,13.479869,0.2,0,0.2,0,1,0,1,0,0,0,3,0
junnar(otur),13-04-2025,600,1625,1175,31.8898335,40.7065,23.9065,19.32479,0,0,2,1500,1575,1500,1550,29.3377495,31.6054595,30.246084,31.2283745,40.2565,40.3065,38.3065,39.8565,22.456501,21.3065,21.3065,22.8565,15.2603255,14.8245965,16.139227,19.573586,0.90000004,0,0.2,0,3,0,1,0,3,0,0,0
kada,13-04-2025,300,1600,1000,30.82525,37.0565,25.0065,18.040453,0,0,51,1000,1150,1150,1250,30.82525,30.2606675,30.2606675,30.8398335,37.0565,38.2565,38.2565,39.4565,25.0065,21.3065,21.3065,20.6065,18.040453,16.51833,16.51833,16.4088505,0.2,0,0,0,1,0,0,0,51,0,0,0
kalvan,13-04-2025,660,1519,1145.2,31.8873356,40.9565,23.5565,19.7928606,0.1,1,2,1325.5,1363.25,1392.8,1400.5,29.156498,29.575769,30.8869154,28.3356645,38.9565,40.3065,38.7565,36.6065,23.0565,20.5065,22.5565,20.4065,13.4410695,13.16234825,18.8118162,11.476833,0.90000004,0,0.2,0,3,0,1,0,0,0,3,0
kalyan,13-04-2025,1325,1525,1425,31.68201975,40.5065,22.1565,16.48887825,0,0,2,1675,1566.666667,1566.666667,2016.666667,30.17629075,30.45337383,30.45337383,29.64330533,38.9565,38.7565,38.7565,39.4565,23.0565,21.706501,21.706501,20.4065,13.91636,17.23651367,17.23651367,13.1008505,1.10000004,0,0.2,0,4,0,1,0,0,3,3,0
kamthi,13-04-2025,1700,2700,2200,31.7373342,40.9565,22.1565,17.5916382,0,0,2,2000,2000,2000,2000,29.608584,30.59295525,30.3977492,30.06552733,40.2565,40.7565,38.7565,39.8565,22.456501,20.5065,21.3065,20.4065,13.65406767,14.6825865,18.0115418,14.770181,0.90000004,0,0.2,0,3,0,1,0,3,0,3,0
karad,13-04-2025,350,1450,1450,31.497124,40.7065,22.1565,17.051145,0,0,2,1820,1850,1820,1966.666667,30.3677496,30.36205483,30.2677486,30.06552733,40.2565,40.3065,38.7565,39.8565,22.456501,20.5065,21.3065,20.4065,14.3820756,14.30043883,15.148892,14.770181,1.10000004,0,0.2,0,4,0,1,0,0,0,3,0
karjat,13-04-2025,400,1283.333333,833.3333333,31.934973,40.9565,22.1565,18.16037117,0.1,1,2,1000,1000,1242.857143,1180,31.2869158,30.8406666,30.25114214,30.409417,40.2565,40.7565,38.7565,39.8565,22.456501,20.706501,21.3065,20.4065,14.1999177,15.8682892,16.84810371,15.2538198,0.2,0,0.2,0,1,0,1,0,0,0,3,0
khed(chakan),13-04-2025,1000,1433.333333,1216.666667,31.94712667,40.9565,23.5565,19.44931683,0.1,1,2,1375,1400,1483.333333,1542.857143,30.06795775,30.59295525,30.08844467,30.12941586,40.2565,40.7565,38.3065,39.8565,22.456501,20.5065,21.3065,20.4065,15.2918825,14.6825865,16.76613817,14.74697671,1.10000004,0,0.2,0,4,0,1,0,0,0,1,0
kolhapur,13-04-2025,566.6666667,1683.333333,1100,31.8162235,40.9565,22.1565,18.69143517,0.1,1,2,1200,1300,1360,1350,30.1710832,30.45337333,30.247332,29.48410375,38.9565,40.7565,38.7565,39.2065,23.0565,20.5065,21.706501,20.4065,13.2213984,15.37198483,16.9800132,12.3684785,1.10000004,0,0.2,0,4,0,1,0,0,0,1,0
kopargaon,13-04-2025,720,1324.2,1181.2,31.8727512,40.9565,22.1565,18.2461258,0.1,1,2,1262.5,1437.5,1429.166667,1275.166667,30.4606675,29.575769,30.45337383,28.91760967,38.9565,40.3065,38.7565,39.1565,23.0565,20.5065,21.706501,20.4065,11.523989,13.16234825,17.23651367,12.41395233,0,0,0.2,0,0,0,1,0,0,0,3,0
lasalgaon,13-04-2025,541.2,1268.1,1102.6,31.8727512,40.9565,22.1565,18.2461258,0.2,2,2,1202.5,1446.5,1404.5,1615.833333,29.50580567,29.575769,30.247332,28.91760967,37.0565,40.3065,38.7565,39.1565,23.5065,20.5065,21.706501,20.4065,14.25257267,13.16234825,16.9800132,12.41395233,2.20000008,0,0.4,0,8,0,2,0,3,0,1,0
lasalgaon(niphad),13-04-2025,824.1,1230.8,1142.5,31.8727512,40.9565,22.1565,18.2461258,0.2,2,2,1251.5,1455.7,1483.333333,1587.8,29.48774967,30.148998,30.45337383,29.7589994,38.9565,40.7565,38.7565,39.8565,23.0565,20.5065,21.706501,20.4065,12.44123033,14.6923566,17.23651367,14.0183152,1.80000008,0,0.4,0,6,0,2,0,0,0,3,0
lasalgaon(vinchur),13-04-2025,747.5833333,1268.916667,1161.666667,31.8162235,40.9565,22.1565,18.69143517,0.2,2,2,1199.285714,1436.666667,1400.833333,1586.666667,29.68655943,29.97663567,30.45337383,28.91760967,38.9565,40.3065,38.7565,39.1565,23.0565,20.5065,21.706501,20.4065,14.01740886,12.63931867,17.23651367,12.41395233,2.20000008,0,0.4,0,8,0,2,0,3,0,3,0
lonand,13-04-2025,800,1600,1200,32.137745,38.6565,24.5565,13.3649235,0,0,1,1200,1200,1200,1300,32.137745,29.8450425,31.3408715,23.864832,38.6565,40.3065,38.7565,32.4565,24.5565,21.3065,23.6565,16.0565,13.3649235,14.998758,17.5503535,9.693296,0,0,0.2,0,0,0,1,0,1,0,3,0
malharshree farmers producer co ltd,13-04-2025,565,1240,1087,31.460663,40.5065,22.1565,13.184308,0,0,2,1095,1461,4104.5,4104.5,30.150253,31.316916,25.0981665,25.0981665,36.9565,40.3065,29.956501,29.956501,23.5065,21.3065,20.7565,20.7565,10.441552,15.266079,9.352421,9.352421,0,0,0,0,0,0,0,0,3,0,3,3
manchar,13-04-2025,1300,1475,1387.5,31.4210845,40.7065,23.5565,19.0018835,0,0,2,1625,1675,1658.333333,1700,29.5544155,30.4559775,30.60858333,29.9617085,38.5065,40.3065,38.3065,39.4565,23.9065,20.5065,21.3065,20.4065,12.5092805,13.0752675,16.34818733,14.5655945,0.90000004,0,0.2,0,3,0,1,0,2,0,0,0
mankamneshwar farmar producer coltd sanchalit mank,13-04-2025,692,1257.6,1140.626,31.8873356,40.9565,23.5565,19.7928606,0.1,1,2,1253.88,5491.435,5491.435,5491.435,30.4606675,24.6908765,24.6908765,24.6908765,38.9565,30.706501,30.706501,30.706501,23.0565,18.956501,18.956501,18.956501,11.523989,7.981332,7.981332,7.981332,0,0,0,0,0,0,0,0,0,1,1,1
manmad,13-04-2025,473.75,1178.25,1057.75,31.7882715,40.9565,22.1565,16.76005225,0,0,2,1083.333333,1282.5,1325,1350,29.48774967,30.148998,30.45337383,29.40285275,38.9565,40.7565,38.7565,39.8565,23.0565,20.5065,21.706501,20.4065,12.44123033,14.6923566,17.23651367,14.46487975,1.80000008,0,0.4,0,6,0,2,0,0,0,3,0
nagpur,13-04-2025,966.6666667,1500,1366.666667,31.83289,39.7565,23.5565,19.706305,0.2,2,2,1437.5,1457.5,1587.5,1931.25,30.66274883,30.0556652,30.47038767,30.06552733,40.2565,40.3065,38.7565,39.8565,22.456501,20.5065,21.3065,20.4065,14.21255025,14.2839038,15.71057933,14.770181,2.20000008,0,0.4,0,8,0,2,0,0,0,3,0
nampur,13-04-2025,300,1301.25,1062.5,31.7882715,40.9565,22.1565,16.76005225,0,0,2,1337.5,1337.5,1250,1150,29.8570185,29.8570185,31.374727,29.203375,40.7565,40.7565,38.7565,39.1565,20.5065,20.5065,23.6565,20.4065,14.548926,14.548926,17.59645775,12.444935,0,0,0.4,0,0,0,2,0,0,0,3,0
nandgaon,13-04-2025,353,1170.25,1000,31.3846235,40.5065,22.1565,15.1350465,0,0,2,1033.333333,1310,1312.5,1266.666667,29.50580567,30.148998,31.374727,28.91760967,37.0565,40.7565,38.7565,39.1565,23.5065,20.5065,23.6565,20.4065,14.25257267,14.6923566,17.59645775,12.41395233,2.20000008,0,0.4,0,8,0,2,0,3,0,3,0
nasik,13-04-2025,391.6666667,1425.166667,1141.833333,31.8162235,40.9565,22.1565,18.69143517,0.1,1,2,1268.75,1445.833333,1350,1590,30.8283755,30.45337333,30.45337383,29.6898324,38.9565,40.7565,38.7565,39.4065,23.0565,20.5065,21.706501,20.4065,12.95781975,15.37198483,17.23651367,12.816333,0.2,0,0.2,0,1,0,1,0,0,0,3,0
newasa(ghodegaon),13-04-2025,300,1400,1166.666667,31.883583,40.5065,22.1565,18.40581267,0.1,1,2,1250,1450,1333.333333,1233.333333,30.798166,28.946083,30.332192,29.87038833,38.9565,38.5565,38.7565,39.2065,23.0565,20.706501,21.706501,20.6065,15.3234395,12.687908,15.07297133,12.95741167,0.2,0,0,0,1,0,0,0,0,0,3,0
om chaitanya multistate agro purpose coop society,13-04-2025,266.6666667,1383.333333,1066.666667,31.986363,40.9565,23.5565,17.91492967,0,0,2,1216.666667,1383.333333,1366.666667,1475,30.95025167,31.14330367,29.769001,31.055457,40.2565,40.7565,37.9565,39.4565,22.456501,20.5065,21.3065,21.4065,12.476446,15.734334,18.31900067,16.5686305,0,0,0,0,0,0,0,0,3,0,0,0
parner,13-04-2025,300,1500,1150,32.20997367,40.9565,23.9065,18.167238,0,0,2,1250,1366.666667,1550,1483.333333,30.70302933,31.28497133,28.9867105,30.73080467,40.2565,40.7565,37.2065,39.4565,22.456501,20.706501,21.3065,20.6065,14.908981,15.279961,19.095447,15.808484,0.2,0,0,0,1,0,0,0,3,0,0,0
pathardi,13-04-2025,300,1500,900,30.9794175,40.2565,22.456501,17.1426955,0,0,3,900,1000,1066.666667,1000,30.9794175,30.7065,30.61830567,30.8398335,40.2565,39.9565,38.2565,39.4565,22.456501,20.706501,21.3065,20.6065,17.1426955,12.5137465,16.60092267,16.4088505,0.2,0,0,0,1,0,0,0,3,0,3,0
phaltan,13-04-2025,500,1700,1200,29.093994,37.3065,20.5065,12.007498,0,0,0,1200,1200,900,900,29.093994,29.093994,28.32525,28.32525,37.3065,37.3065,36.6065,36.6065,20.5065,20.5065,20.4065,20.4065,12.007498,12.007498,10.601679,10.601679,0,0,0,0,0,0,0,0,0,0,0,0
pimpalgaon,13-04-2025,640.1,1362,1165.1,31.8727512,40.9565,22.1565,18.2461258,0.2,2,2,1187.75,1415.625,1397.6,1462.583333,29.82212475,29.575769,30.247332,29.884624,38.9565,40.3065,38.7565,39.8565,23.0565,20.5065,21.706501,20.4065,13.841036,13.16234825,16.9800132,14.1165545,2.20000008,0,0.4,0,8,0,2,0,0,0,1,0
pimpalgaon baswant(saykheda),13-04-2025,745,1291.4,1120,31.783585,40.9565,22.1565,18.8611802,0.1,1,2,1286.25,1442.5,1394.375,1428.75,29.82212475,29.575769,30.660144,29.884624,38.9565,40.3065,38.7565,39.8565,23.0565,20.5065,21.706501,20.4065,13.841036,13.16234825,17.19063587,14.1165545,1.10000004,0,0.2,0,4,0,1,0,0,0,3,0
pune,13-04-2025,666.6666667,1566.666667,1116.666667,31.8221255,40.9565,22.1565,17.61496483,0,0,2,1200,1333.333333,1250,1220,30.55927733,30.43983217,30.5787215,30.2752492,40.2565,40.7565,38.7565,39.8565,22.456501,20.5065,21.3065,20.4065,13.85173792,14.64081617,18.09612083,15.7289586,1.10000004,0,0.2,0,4,0,1,0,3,0,3,0
pune(khadiki),13-04-2025,914.2857143,1571.428571,1242.857143,31.87763186,40.9565,22.1565,18.55431557,0.1,1,2,1307.142857,1307.142857,1414.285714,1583.333333,30.58953514,30.65917757,30.25114214,30.43011017,40.2565,40.7565,38.7565,39.8565,22.456501,20.5065,21.3065,20.6065,13.67383621,15.23071757,16.84810371,15.43785967,1.10000004,0,0.2,0,4,0,1,0,3,0,3,0
pune(manjri),13-04-2025,1014.285714,1742.857143,1400,31.87763186,40.9565,22.1565,18.55431557,0.1,1,2,1585.714286,1742.857143,1671.428571,2171.428571,30.58953514,30.65917757,30.25114214,30.12941586,40.2565,40.7565,38.7565,39.8565,22.456501,20.5065,21.3065,20.4065,13.67383621,15.23071757,16.84810371,14.74697671,1.10000004,0,0.2,0,4,0,1,0,3,0,3,0
pune(moshi),13-04-2025,333.3333333,1333.333333,833.3333333,31.86066783,40.9565,22.1565,18.6729165,0.1,1,2,1000,1116.666667,1000,1140,30.55024933,30.84920767,30.04573533,30.0623328,40.2565,40.7565,38.7565,39.8565,22.456501,20.5065,21.3065,20.4065,12.94606675,15.99510733,16.56961833,14.866579,0.90000004,0,0.2,0,3,0,1,0,3,0,1,0
pune(pimpri),13-04-2025,1114.285714,1628.571429,1371.428571,31.87763186,40.9565,22.1565,18.55431557,0.1,1,2,1585.714286,1571.428571,1500,1807.142857,30.58953514,30.65917757,30.25114214,30.12941586,40.2565,40.7565,38.7565,39.8565,22.456501,20.5065,21.3065,20.4065,13.67383621,15.23071757,16.84810371,14.74697671,1.10000004,0,0.2,0,4,0,1,0,3,0,3,0
rahata,13-04-2025,400,1416.666667,1075,31.986363,40.9565,23.5565,17.91492967,0,0,2,1200,1300,1333.333333,1283.333333,30.641919,30.767954,29.769001,30.145388,40.2565,40.7565,37.9565,39.4565,22.456501,20.5065,21.3065,20.4065,13.343245,16.409944,18.31900067,14.57964667,0,0,0,0,0,0,0,0,3,0,0,0
rahuri,13-04-2025,100,1450,775,31.92177867,40.1565,23.5565,19.66926767,0.1,1,2,862.5,862.5,941.6666667,933.3333333,30.641919,32.1679585,29.769001,30.145388,40.2565,40.7565,37.9565,39.4565,22.456501,23.1565,21.3065,20.4065,13.343245,17.597752,18.31900067,14.57964667,0,0,0,0,0,0,0,0,3,0,0,0
